flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2025-08-18,scheduled,,,Jefman,Asia/Jayapura,SOQ,WASS,,,,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Hasanudin,Asia/Makassar,UPG,WAAA,D,,,2025-08-18T16:00:00+00:00,,,,,,Super Air Jet,IU,SJV,245,IU245,SJV245,,,,,,,
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,6,,2025-08-18T06:01:00+00:00,2025-08-18T06:01:00+00:00,,,,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,B,B25,B30,2025-08-18T07:21:00+00:00,,,,,,American Airlines,AA,AAL,4075,AA4075,AAL4075,,,,,,,
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,6,,2025-08-18T06:01:00+00:00,2025-08-18T06:01:00+00:00,,,,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,B,B25,B30,2025-08-18T07:21:00+00:00,,,,,,AlphaSky,AS,JAG,6794,AS6794,JAG6794,,american airlines,aa,aal,4075,aa4075,aal4075
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,3,11.0,2025-08-18T05:35:00+00:00,2025-08-18T05:35:00+00:00,,,,Love Field,America/Chicago,DAL,KDAL,1,15,1,2025-08-18T06:55:00+00:00,,,,,,Southwest Airlines,WN,SWA,1494,WN1494,SWA1494,,,,,,,
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,5,,2025-08-18T05:30:00+00:00,2025-08-18T05:30:00+00:00,,,,Austin-bergstrom International,America/Chicago,AUS,KAUS,,6,3,2025-08-18T06:52:00+00:00,,,,,,Delta Air Lines,DL,DAL,4100,DL4100,DAL4100,,,,,,,
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,5,,2025-08-18T05:30:00+00:00,2025-08-18T05:30:00+00:00,,,,Austin-bergstrom International,America/Chicago,AUS,KAUS,,6,3,2025-08-18T06:52:00+00:00,,,,,,Aeromexico,AM,AMX,4635,AM4635,AMX4635,,delta air lines,dl,dal,4100,dl4100,dal4100
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,5,,2025-08-18T05:30:00+00:00,2025-08-18T05:30:00+00:00,,,,Austin-bergstrom International,America/Chicago,AUS,KAUS,,6,3,2025-08-18T06:52:00+00:00,,,,,,Aeromexico,AM,AMX,4538,AM4538,AMX4538,,delta air lines,dl,dal,4100,dl4100,dal4100
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,1,,2025-08-18T05:00:00+00:00,2025-08-18T05:00:00+00:00,,,,George Bush Intercontinental,America/Chicago,IAH,KIAH,B,30,C1,2025-08-18T06:32:00+00:00,,,,,,United Airlines,UA,UAL,4783,UA4783,UAL4783,,,,,,,
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,1,,2025-08-18T05:00:00+00:00,2025-08-18T05:00:00+00:00,,,,George Bush Intercontinental,America/Chicago,IAH,KIAH,B,30,C1,2025-08-18T06:32:00+00:00,,,,,,Copa Airlines,CM,CMP,1567,CM1567,CMP1567,,united airlines,ua,ual,4783,ua4783,ual4783
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,1,,2025-08-18T05:00:00+00:00,2025-08-18T05:00:00+00:00,,,,George Bush Intercontinental,America/Chicago,IAH,KIAH,B,30,C1,2025-08-18T06:32:00+00:00,,,,,,Air Canada,AC,ACA,3632,AC3632,ACA3632,,united airlines,ua,ual,4783,ua4783,ual4783
2025-08-18,scheduled,,,Midland International,America/Chicago,MAF,KMAF,,,,2025-08-18T05:00:00+00:00,2025-08-18T05:00:00+00:00,,,,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,E,E22,E37,2025-08-18T06:28:00+00:00,,,,,,American Airlines,AA,AAL,6381,AA6381,AAL6381,,,,,,,
2025-08-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,2,60.0,2025-08-18T17:55:00+00:00,2025-08-18T17:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T19:00:00+00:00,,,,,,Xiamen Airlines,MF,CXA,8573,MF8573,CXA8573,,,,,,,
2025-08-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,2,60.0,2025-08-18T17:55:00+00:00,2025-08-18T17:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T19:00:00+00:00,,,,,,Hebei Airlines,NS,HBH,8573,NS8573,HBH8573,,xiamen airlines,mf,cxa,8573,mf8573,cxa8573
2025-08-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,2,60.0,2025-08-18T17:55:00+00:00,2025-08-18T17:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T19:00:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2659,3U2659,CSC2659,,xiamen airlines,mf,cxa,8573,mf8573,cxa8573
2025-08-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,2,60.0,2025-08-18T17:55:00+00:00,2025-08-18T17:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T19:00:00+00:00,,,,,,China Express Air,G5,HXA,9495,G59495,HXA9495,,xiamen airlines,mf,cxa,8573,mf8573,cxa8573
2025-08-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,2,60.0,2025-08-18T17:55:00+00:00,2025-08-18T17:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T19:00:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4468,CZ4468,CSN4468,,xiamen airlines,mf,cxa,8573,mf8573,cxa8573
2025-08-18,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2025-08-18T16:25:00+00:00,2025-08-18T16:25:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T18:50:00+00:00,,,,,,Xiamen Airlines,MF,CXA,8507,MF8507,CXA8507,,,,,,,
2025-08-18,cancelled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2025-08-18T15:55:00+00:00,2025-08-18T15:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T17:35:00+00:00,,,,,,Shandong Airlines,SC,CDG,1184,SC1184,CDG1184,,,,,,,
2025-08-18,cancelled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2025-08-18T15:55:00+00:00,2025-08-18T15:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T17:35:00+00:00,,,,,,China Express Air,G5,HXA,6462,G56462,HXA6462,,shandong airlines,sc,cdg,1184,sc1184,cdg1184
2025-08-18,cancelled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2025-08-18T15:55:00+00:00,2025-08-18T15:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T17:35:00+00:00,,,,,,Tibet Airlines,TV,TBA,3030,TV3030,TBA3030,,shandong airlines,sc,cdg,1184,sc1184,cdg1184
2025-08-18,cancelled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2025-08-18T15:55:00+00:00,2025-08-18T15:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T17:35:00+00:00,,,,,,Air China LTD,CA,CCA,4660,CA4660,CCA4660,,shandong airlines,sc,cdg,1184,sc1184,cdg1184
2025-08-18,cancelled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2025-08-18T15:55:00+00:00,2025-08-18T15:55:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T17:35:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2540,ZH2540,CSZ2540,,shandong airlines,sc,cdg,1184,sc1184,cdg1184
2025-08-18,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,1,B202,,2025-08-18T12:50:00+00:00,2025-08-18T12:50:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T14:20:00+00:00,,,,,,Shandong Airlines,SC,CDG,4678,SC4678,CDG4678,,,,,,,
2025-08-18,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,1,B202,,2025-08-18T12:50:00+00:00,2025-08-18T12:50:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T14:20:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2666,ZH2666,CSZ2666,,shandong airlines,sc,cdg,4678,sc4678,cdg4678
2025-08-18,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,1,B202,,2025-08-18T12:50:00+00:00,2025-08-18T12:50:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T14:20:00+00:00,,,,,,Tibet Airlines,TV,TBA,3168,TV3168,TBA3168,,shandong airlines,sc,cdg,4678,sc4678,cdg4678
2025-08-18,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,1,B202,,2025-08-18T12:50:00+00:00,2025-08-18T12:50:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T14:20:00+00:00,,,,,,China Express Air,G5,HXA,6580,G56580,HXA6580,,shandong airlines,sc,cdg,4678,sc4678,cdg4678
2025-08-18,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,1,B202,,2025-08-18T12:50:00+00:00,2025-08-18T12:50:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T14:20:00+00:00,,,,,,Air China LTD,CA,CCA,4766,CA4766,CCA4766,,shandong airlines,sc,cdg,4678,sc4678,cdg4678
2025-08-18,cancelled,,,Jinan,Asia/Shanghai,TNA,ZSJN,,,,2025-08-18T10:40:00+00:00,2025-08-18T10:40:00+00:00,,,,Wuyishan,Asia/Shanghai,WUS,ZSWY,,,,2025-08-18T12:35:00+00:00,,,,,,Shandong Airlines,SC,CDG,1183,SC1183,CDG1183,,,,,,,
2025-08-18,active,,,Stansted,Europe/London,STN,EGSS,,30,14.0,2025-08-18T07:20:00+00:00,2025-08-18T07:20:00+00:00,2025-08-18T07:33:00+00:00,2025-08-18T07:33:00+00:00,2025-08-18T07:33:00+00:00,Hamburg Airport,Europe/Berlin,HAM,EDDH,2,30,9,2025-08-18T09:50:00+00:00,,2025-08-18T09:40:00+00:00,,,,Ryanair,FR,RYR,1518,FR1518,RYR1518,,,,,,,
2025-08-18,active,,,Heathrow,Europe/London,LHR,EGLL,5,B46,20.0,2025-08-18T07:15:00+00:00,2025-08-18T07:15:00+00:00,2025-08-18T07:35:00+00:00,2025-08-18T07:35:00+00:00,2025-08-18T07:35:00+00:00,Hamburg Airport,Europe/Berlin,HAM,EDDH,2,,10,2025-08-18T09:50:00+00:00,,2025-08-18T09:45:00+00:00,,,,British Airways,BA,BAW,964,BA964,BAW964,,,,,,,
2025-08-18,scheduled,,,Dortmund,Europe/Berlin,DTM,EDLW,,05,6.0,2025-08-18T07:15:00+00:00,2025-08-18T07:15:00+00:00,,,,Megas Alexandros International,Europe/Athens,KVA,LGKV,,,,2025-08-18T10:50:00+00:00,,,,,,Eurowings,EW,EWG,4080,EW4080,EWG4080,,,,,,,
2025-08-18,scheduled,,,Dortmund,Europe/Berlin,DTM,EDLW,,05,6.0,2025-08-18T07:15:00+00:00,2025-08-18T07:15:00+00:00,,,,Megas Alexandros International,Europe/Athens,KVA,LGKV,,,,2025-08-18T10:50:00+00:00,,,,,,Aegean Airlines,A3,AEE,3945,A33945,AEE3945,,eurowings,ew,ewg,4080,ew4080,ewg4080
2025-08-18,active,,,Heathrow,Europe/London,LHR,EGLL,5,B46,20.0,2025-08-18T07:15:00+00:00,2025-08-18T07:15:00+00:00,2025-08-18T07:35:00+00:00,2025-08-18T07:35:00+00:00,2025-08-18T07:35:00+00:00,Hamburg Airport,Europe/Berlin,HAM,EDDH,2,,10,2025-08-18T09:50:00+00:00,,2025-08-18T09:45:00+00:00,,,,JetBlue Airways,B6,JBU,6298,B66298,JBU6298,,british airways,ba,baw,964,ba964,baw964
2025-08-18,scheduled,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B3,11.0,2025-08-18T07:15:00+00:00,2025-08-18T07:15:00+00:00,,,,Megas Alexandros International,Europe/Athens,KVA,LGKV,,,,2025-08-18T10:45:00+00:00,,,,,,Condor,DE,CFG,1736,DE1736,CFG1736,,,,,,,
2025-08-18,scheduled,,,Düsseldorf International Airport,Europe/Berlin,DUS,EDDL,,A26,15.0,2025-08-18T06:25:00+00:00,2025-08-18T06:25:00+00:00,,,,Megas Alexandros International,Europe/Athens,KVA,LGKV,,,,2025-08-18T10:05:00+00:00,,,,,,Eurowings,EW,EWG,9684,EW9684,EWG9684,,,,,,,
2025-08-18,active,,,Heathrow,Europe/London,LHR,EGLL,5,B46,20.0,2025-08-18T07:15:00+00:00,2025-08-18T07:15:00+00:00,2025-08-18T07:35:00+00:00,2025-08-18T07:35:00+00:00,2025-08-18T07:35:00+00:00,Hamburg Airport,Europe/Berlin,HAM,EDDH,2,,10,2025-08-18T09:50:00+00:00,,2025-08-18T09:45:00+00:00,,,,Qatar Airways,QR,QTR,8300,QR8300,QTR8300,,british airways,ba,baw,964,ba964,baw964
2025-08-18,scheduled,,,Düsseldorf International Airport,Europe/Berlin,DUS,EDDL,,A26,15.0,2025-08-18T06:25:00+00:00,2025-08-18T06:25:00+00:00,,,,Megas Alexandros International,Europe/Athens,KVA,LGKV,,,,2025-08-18T10:05:00+00:00,,,,,,Aegean Airlines,A3,AEE,3929,A33929,AEE3929,,eurowings,ew,ewg,9684,ew9684,ewg9684
2025-08-18,scheduled,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,D15,15.0,2025-08-18T08:25:00+00:00,2025-08-18T08:25:00+00:00,,,,Hamburg Airport,Europe/Berlin,HAM,EDDH,1,,8,2025-08-18T09:45:00+00:00,,,,,,Eurowings,EW,EWG,7171,EW7171,EWG7171,,,,,,,
2025-08-18,scheduled,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,D15,15.0,2025-08-18T08:25:00+00:00,2025-08-18T08:25:00+00:00,,,,Hamburg Airport,Europe/Berlin,HAM,EDDH,1,,8,2025-08-18T09:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,1845,SQ1845,SIA1845,,eurowings,ew,ewg,7171,ew7171,ewg7171
2025-08-18,scheduled,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,D15,15.0,2025-08-18T08:25:00+00:00,2025-08-18T08:25:00+00:00,,,,Hamburg Airport,Europe/Berlin,HAM,EDDH,1,,8,2025-08-18T09:45:00+00:00,,,,,,ANA,NH,ANA,5038,NH5038,ANA5038,,eurowings,ew,ewg,7171,ew7171,ewg7171
2025-08-18,scheduled,,,Antalya,Europe/Istanbul,AYT,LTAI,,,22.0,2025-08-18T10:40:00+00:00,2025-08-18T10:40:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T11:49:00+00:00,,,,,,Turkish Airlines,TK,THY,,TK,THY,,,,,,,
2025-08-18,scheduled,,,Brnik,Europe/Ljubljana,LJU,LJLJ,,,8.0,2025-08-18T08:25:00+00:00,2025-08-18T08:25:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T09:32:00+00:00,,,,,,Airest,,AEG,664,,AEG664,,,,,,,
2025-08-18,scheduled,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,,,,2025-08-18T08:00:00+00:00,2025-08-18T08:00:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T10:58:00+00:00,,,,,,Flyadeal,F3,FAD,,F3,FAD,,,,,,,
2025-08-18,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,15.0,2025-08-18T07:00:00+00:00,2025-08-18T07:00:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T09:22:00+00:00,,,,,,Fleet Air International,,FRF,,,FRF,,,,,,,
2025-08-18,scheduled,,,Fontanarossa,Europe/Rome,CTA,LICC,,,20.0,2025-08-18T10:30:00+00:00,2025-08-18T10:30:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T12:09:00+00:00,,,,,,Prince Aviation,,PNC,,,PNC,,,,,,,
2025-08-18,scheduled,,,Antalya,Europe/Istanbul,AYT,LTAI,2,,22.0,2025-08-18T11:15:00+00:00,2025-08-18T11:15:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T12:45:00+00:00,,,,,,Pegasus,PC,PGT,5545,PC5545,PGT5545,,,,,,,
2025-08-18,scheduled,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2025-08-18T08:00:00+00:00,2025-08-18T08:00:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T11:55:00+00:00,,,,,,Flyadeal,F3,FAD,823,F3823,FAD823,,,,,,,
2025-08-18,scheduled,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B44,,2025-08-18T10:05:00+00:00,2025-08-18T10:05:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T11:50:00+00:00,,,,,,Lufthansa,LH,DLH,1544,LH1544,DLH1544,,,,,,,
2025-08-18,scheduled,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B44,,2025-08-18T10:05:00+00:00,2025-08-18T10:05:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T11:50:00+00:00,,,,,,United Airlines,UA,UAL,9211,UA9211,UAL9211,,lufthansa,lh,dlh,1544,lh1544,dlh1544
2025-08-18,scheduled,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B44,,2025-08-18T10:05:00+00:00,2025-08-18T10:05:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T11:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,2254,SQ2254,SIA2254,,lufthansa,lh,dlh,1544,lh1544,dlh1544
2025-08-18,scheduled,,,Kuwait International,Asia/Kuwait,KWI,OKKK,5,42,10.0,2025-08-18T07:55:00+00:00,2025-08-18T07:55:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T11:35:00+00:00,,,,,,Jazeera Airways,J9,JZR,327,J9327,JZR327,,,,,,,
2025-08-18,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,503B,,2025-08-18T09:20:00+00:00,2025-08-18T09:20:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T10:15:00+00:00,,,,,,Pegasus,PC,PGT,291,PC291,PGT291,,,,,,,
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,2,,115.0,2025-08-18T07:20:00+00:00,2025-08-18T07:20:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T10:00:00+00:00,,,,,,Nile Air,NP,NIA,6101,NP6101,NIA6101,,,,,,,
2025-08-18,scheduled,,,Zurich,Europe/Zurich,ZRH,LSZH,1,D53,10.0,2025-08-18T06:50:00+00:00,2025-08-18T06:50:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T08:25:00+00:00,,,,,,SWISS,LX,SWR,1450,LX1450,SWR1450,,,,,,,
2025-08-18,scheduled,,,Beauvais-Tille,Europe/Paris,BVA,LFOB,T1,,,2025-08-18T06:05:00+00:00,2025-08-18T06:05:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,T1 D,,2025-08-18T08:20:00+00:00,,,,,,Ryanair,FR,RYR,4530,FR4530,RYR4530,,,,,,,
2025-08-18,scheduled,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,F9B,,2025-08-18T07:05:00+00:00,2025-08-18T07:05:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T08:00:00+00:00,,,,,,Turkish Airlines,TK,THY,1021,TK1021,THY1021,,,,,,,
2025-08-18,scheduled,,,Stuttgart Echterdingen,Europe/Berlin,STR,EDDS,3,343,8.0,2025-08-18T06:15:00+00:00,2025-08-18T06:15:00+00:00,,,,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T07:50:00+00:00,,,,,,Eurowings,EW,EWG,2496,EW2496,EWG2496,,,,,,,
2025-08-18,active,,,King Khaled International,Asia/Riyadh,RUH,OERK,1,,13.0,2025-08-18T03:25:00+00:00,2025-08-18T03:25:00+00:00,2025-08-18T03:38:00+00:00,2025-08-18T03:38:00+00:00,2025-08-18T03:38:00+00:00,Sarajevo,Europe/Sarajevo,SJJ,LQSA,,,,2025-08-18T07:30:00+00:00,,2025-08-18T06:52:00+00:00,,,,flynas,XY,KNE,343,XY343,KNE343,,,,,,,
2025-08-18,landed,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,6.0,2025-08-18T05:55:00+00:00,2025-08-18T05:55:00+00:00,2025-08-18T06:00:00+00:00,2025-08-18T06:00:00+00:00,2025-08-18T06:00:00+00:00,,,ENI,RPEN,2,,,2025-08-18T07:25:00+00:00,,2025-08-18T07:07:00+00:00,2025-08-18T07:09:00+00:00,2025-08-18T07:09:00+00:00,2025-08-18T07:09:00+00:00,AirSWIFT,T6,ATX,5114,T65114,ATX5114,,,,,,,
2025-08-18,landed,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,19.0,2025-08-18T05:15:00+00:00,2025-08-18T05:15:00+00:00,2025-08-18T05:33:00+00:00,2025-08-18T05:33:00+00:00,2025-08-18T05:33:00+00:00,,,ENI,RPEN,2,,,2025-08-18T06:45:00+00:00,,2025-08-18T06:43:00+00:00,2025-08-18T06:37:00+00:00,2025-08-18T06:37:00+00:00,2025-08-18T06:37:00+00:00,AirSWIFT,T6,ATX,5112,T65112,ATX5112,,,,,,,
2025-08-18,landed,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,19.0,2025-08-18T04:45:00+00:00,2025-08-18T04:45:00+00:00,2025-08-18T05:04:00+00:00,2025-08-18T05:04:00+00:00,2025-08-18T05:04:00+00:00,,,ENI,RPEN,2,,,2025-08-18T06:15:00+00:00,,2025-08-18T06:09:00+00:00,2025-08-18T06:10:00+00:00,2025-08-18T06:10:00+00:00,2025-08-18T06:10:00+00:00,AirSWIFT,T6,ATX,5110,T65110,ATX5110,,,,,,,
2025-08-18,scheduled,,,Malay,Asia/Manila,MPH,RPVE,,,,2025-08-18T15:15:00+00:00,2025-08-18T15:15:00+00:00,,,,,,ENI,RPEN,2,,,2025-08-18T16:25:00+00:00,,,,,,AirSWIFT,T6,ATX,5411,T65411,ATX5411,,,,,,,
2025-08-18,scheduled,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,,2025-08-18T14:00:00+00:00,2025-08-18T14:00:00+00:00,,,,,,ENI,RPEN,2,,,2025-08-18T15:30:00+00:00,,,,,,AirSWIFT,T6,ATX,5174,T65174,ATX5174,,,,,,,
2025-08-18,scheduled,,,Francisco Reyes,Asia/Manila,USU,RPVV,,,,2025-08-18T12:50:00+00:00,2025-08-18T12:50:00+00:00,,,,,,ENI,RPEN,2,,,2025-08-18T13:30:00+00:00,,,,,,AirSWIFT,T6,ATX,5539,T65539,ATX5539,,,,,,,
2025-08-18,landed,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,20.0,2025-08-18T11:00:00+00:00,2025-08-18T11:00:00+00:00,2025-08-18T11:19:00+00:00,2025-08-18T11:19:00+00:00,2025-08-18T11:19:00+00:00,,,ENI,RPEN,2,,,2025-08-18T12:30:00+00:00,2.0,2025-08-18T12:33:00+00:00,2025-08-18T12:32:00+00:00,2025-08-18T12:32:00+00:00,2025-08-18T12:32:00+00:00,AirSWIFT,T6,ATX,5180,T65180,ATX5180,,,,,,,
2025-08-18,landed,,,Diosdado Macapagal International (Clark International),Asia/Manila,CRK,RPLC,,,30.0,2025-08-18T10:25:00+00:00,2025-08-18T10:25:00+00:00,2025-08-18T10:54:00+00:00,2025-08-18T10:54:00+00:00,2025-08-18T10:54:00+00:00,,,ENI,RPEN,2,,,2025-08-18T11:55:00+00:00,9.0,2025-08-18T12:07:00+00:00,2025-08-18T12:04:00+00:00,2025-08-18T12:04:00+00:00,2025-08-18T12:04:00+00:00,Cebu Pacific Air,5J,CEB,6355,5J6355,CEB6355,,,,,,,
2025-08-18,landed,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,26.0,2025-08-18T10:00:00+00:00,2025-08-18T10:00:00+00:00,2025-08-18T10:26:00+00:00,2025-08-18T10:26:00+00:00,2025-08-18T10:26:00+00:00,,,ENI,RPEN,2,,,2025-08-18T11:30:00+00:00,,,2025-08-18T11:28:00+00:00,2025-08-18T11:28:00+00:00,2025-08-18T11:28:00+00:00,AirSWIFT,T6,ATX,5176,T65176,ATX5176,,,,,,,
2025-08-18,landed,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,1,,21.0,2025-08-18T09:10:00+00:00,2025-08-18T09:10:00+00:00,2025-08-18T09:30:00+00:00,2025-08-18T09:30:00+00:00,2025-08-18T09:30:00+00:00,,,ENI,RPEN,2,,,2025-08-18T11:00:00+00:00,,2025-08-18T10:57:00+00:00,2025-08-18T10:55:00+00:00,2025-08-18T10:55:00+00:00,2025-08-18T10:55:00+00:00,AirSWIFT,T6,ATX,5337,T65337,ATX5337,,,,,,,
2025-08-18,scheduled,,,Megas Alexandros International,Europe/Athens,KVA,LGKV,,,15.0,2025-08-18T12:35:00+00:00,2025-08-18T12:35:00+00:00,,,,Lawica,Europe/Warsaw,POZ,EPPO,,,,2025-08-18T13:51:00+00:00,,,,,,Ryanair,FR,RYR,,FR,RYR,,,,,,,
2025-08-18,scheduled,,,Megas Alexandros International,Europe/Athens,KVA,LGKV,,,5.0,2025-08-18T10:10:00+00:00,2025-08-18T10:10:00+00:00,,,,Pyrzowice,Europe/Warsaw,KTW,EPKT,,,,2025-08-18T10:54:00+00:00,,,,,,Enter Air,E4,ENT,,E4,ENT,,,,,,,
2025-08-18,scheduled,,,Megas Alexandros International,Europe/Athens,KVA,LGKV,,,5.0,2025-08-18T13:05:00+00:00,2025-08-18T13:05:00+00:00,,,,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2025-08-18T14:20:00+00:00,,,,,,SmartWings,QS,TVS,7405,QS7405,TVS7405,,,,,,,
